,date,value,search_type,event,kw,index,rumor_day,announce_day,kwe,rumor_delta,announce_delta,rumor_announce_gap,max_date,min_date,study_duration,n_event_kws,rumor_period,announce_period,control_period,period,start_delta,year,val_prop
4744,2017-11-06,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,12,-15,27,2017-12-21,2017-09-25,87,3,0,0,1,control,42,2017,0.0
4745,2017-11-07,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,13,-14,27,2017-12-21,2017-09-25,87,3,0,0,1,control,43,2017,0.0
4746,2017-11-08,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,14,-13,27,2017-12-21,2017-09-25,87,3,0,0,1,control,44,2017,0.0
4747,2017-11-09,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,15,-12,27,2017-12-21,2017-09-25,87,3,0,0,1,control,45,2017,0.0
4748,2017-11-10,63,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,16,-11,27,2017-12-21,2017-09-25,87,3,0,0,1,control,46,2017,0.04864864864864865
4749,2017-11-11,25,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,17,-10,27,2017-12-21,2017-09-25,87,3,0,0,1,control,47,2017,0.019305019305019305
4750,2017-11-12,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,18,-9,27,2017-12-21,2017-09-25,87,3,0,0,1,control,48,2017,0.0
4751,2017-11-13,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,19,-8,27,2017-12-21,2017-09-25,87,3,0,0,1,control,49,2017,0.0
4752,2017-11-14,21,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,20,-7,27,2017-12-21,2017-09-25,87,3,0,0,1,control,50,2017,0.016216216216216217
4753,2017-11-15,61,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,21,-6,27,2017-12-21,2017-09-25,87,3,0,0,1,control,51,2017,0.047104247104247106
4754,2017-11-16,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,22,-5,27,2017-12-21,2017-09-25,87,3,0,0,1,control,52,2017,0.0
4755,2017-11-17,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,23,-4,27,2017-12-21,2017-09-25,87,3,0,0,1,control,53,2017,0.0
4756,2017-11-18,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,24,-3,27,2017-12-21,2017-09-25,87,3,0,0,1,control,54,2017,0.0
4757,2017-11-19,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,25,-2,27,2017-12-21,2017-09-25,87,3,0,0,1,control,55,2017,0.0
4758,2017-11-20,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,26,-1,27,2017-12-21,2017-09-25,87,3,0,0,1,control,56,2017,0.0
4759,2017-11-21,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,27,0,27,2017-12-21,2017-09-25,87,3,0,1,0,announce_period,57,2017,0.0
4760,2017-11-22,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,28,1,27,2017-12-21,2017-09-25,87,3,0,0,1,control,58,2017,0.0
4761,2017-11-23,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,29,2,27,2017-12-21,2017-09-25,87,3,0,0,1,control,59,2017,0.0
4762,2017-11-24,20,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,30,3,27,2017-12-21,2017-09-25,87,3,0,0,1,control,60,2017,0.015444015444015444
4763,2017-11-25,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,31,4,27,2017-12-21,2017-09-25,87,3,0,0,1,control,61,2017,0.0
4764,2017-11-26,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,32,5,27,2017-12-21,2017-09-25,87,3,0,0,1,control,62,2017,0.0
4765,2017-11-27,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,33,6,27,2017-12-21,2017-09-25,87,3,0,0,1,control,63,2017,0.0
4766,2017-11-28,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,34,7,27,2017-12-21,2017-09-25,87,3,0,0,1,control,64,2017,0.0
4767,2017-11-29,21,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,35,8,27,2017-12-21,2017-09-25,87,3,0,0,1,control,65,2017,0.016216216216216217
4768,2017-11-30,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,36,9,27,2017-12-21,2017-09-25,87,3,0,0,1,control,66,2017,0.0
4769,2017-12-01,31,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,37,10,27,2017-12-21,2017-09-25,87,3,0,0,1,control,67,2017,0.023938223938223938
4770,2017-12-02,25,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,38,11,27,2017-12-21,2017-09-25,87,3,0,0,1,control,68,2017,0.019305019305019305
4771,2017-12-03,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,39,12,27,2017-12-21,2017-09-25,87,3,0,0,1,control,69,2017,0.0
4772,2017-12-04,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,40,13,27,2017-12-21,2017-09-25,87,3,0,0,1,control,70,2017,0.0
4773,2017-12-05,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,41,14,27,2017-12-21,2017-09-25,87,3,0,0,1,control,71,2017,0.0
4774,2017-12-06,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,42,15,27,2017-12-21,2017-09-25,87,3,0,0,1,control,72,2017,0.0
4775,2017-12-07,29,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,43,16,27,2017-12-21,2017-09-25,87,3,0,0,1,control,73,2017,0.022393822393822392
4776,2017-12-08,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,44,17,27,2017-12-21,2017-09-25,87,3,0,0,1,control,74,2017,0.0
4777,2017-12-09,53,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,45,18,27,2017-12-21,2017-09-25,87,3,0,0,1,control,75,2017,0.040926640926640924
4778,2017-12-10,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,46,19,27,2017-12-21,2017-09-25,87,3,0,0,1,control,76,2017,0.0
4779,2017-12-11,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,47,20,27,2017-12-21,2017-09-25,87,3,0,0,1,control,77,2017,0.0
4780,2017-12-12,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,48,21,27,2017-12-21,2017-09-25,87,3,0,0,1,control,78,2017,0.0
4781,2017-12-13,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,49,22,27,2017-12-21,2017-09-25,87,3,0,0,1,control,79,2017,0.0
4782,2017-12-14,100,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,50,23,27,2017-12-21,2017-09-25,87,3,0,0,1,control,80,2017,0.07722007722007722
4783,2017-12-15,32,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,51,24,27,2017-12-21,2017-09-25,87,3,0,0,1,control,81,2017,0.02471042471042471
4784,2017-12-16,27,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,52,25,27,2017-12-21,2017-09-25,87,3,0,0,1,control,82,2017,0.02084942084942085
4785,2017-12-17,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,53,26,27,2017-12-21,2017-09-25,87,3,0,0,1,control,83,2017,0.0
4786,2017-12-18,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,54,27,27,2017-12-21,2017-09-25,87,3,0,0,1,control,84,2017,0.0
4787,2017-12-19,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,55,28,27,2017-12-21,2017-09-25,87,3,0,0,1,control,85,2017,0.0
4788,2017-12-20,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,56,29,27,2017-12-21,2017-09-25,87,3,0,0,1,control,86,2017,0.0
4789,2017-12-21,0,google_news,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,57,30,27,2017-12-21,2017-09-25,87,3,0,0,1,control,87,2017,0.0
4790,2017-09-25,9,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,-30,-57,27,2017-12-21,2017-09-25,87,3,0,0,1,control,0,2017,0.0069498069498069494
4791,2017-09-26,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,-29,-56,27,2017-12-21,2017-09-25,87,3,0,0,1,control,1,2017,0.0
4792,2017-09-27,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,-28,-55,27,2017-12-21,2017-09-25,87,3,0,0,1,control,2,2017,0.0
4793,2017-09-28,10,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,-27,-54,27,2017-12-21,2017-09-25,87,3,0,0,1,control,3,2017,0.007722007722007722
4794,2017-09-29,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,-26,-53,27,2017-12-21,2017-09-25,87,3,0,0,1,control,4,2017,0.0
4795,2017-09-30,5,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,-25,-52,27,2017-12-21,2017-09-25,87,3,0,0,1,control,5,2017,0.003861003861003861
4796,2017-10-01,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,-24,-51,27,2017-12-21,2017-09-25,87,3,0,0,1,control,6,2017,0.0
4797,2017-10-02,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,-23,-50,27,2017-12-21,2017-09-25,87,3,0,0,1,control,7,2017,0.0
4798,2017-10-03,5,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,-22,-49,27,2017-12-21,2017-09-25,87,3,0,0,1,control,8,2017,0.003861003861003861
4799,2017-10-04,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,-21,-48,27,2017-12-21,2017-09-25,87,3,0,0,1,control,9,2017,0.0
4800,2017-10-05,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,-20,-47,27,2017-12-21,2017-09-25,87,3,0,0,1,control,10,2017,0.0
4801,2017-10-06,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,-19,-46,27,2017-12-21,2017-09-25,87,3,0,0,1,control,11,2017,0.0
4802,2017-10-07,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,-18,-45,27,2017-12-21,2017-09-25,87,3,0,0,1,control,12,2017,0.0
4803,2017-10-08,4,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,-17,-44,27,2017-12-21,2017-09-25,87,3,0,0,1,control,13,2017,0.003088803088803089
4804,2017-10-09,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,-16,-43,27,2017-12-21,2017-09-25,87,3,0,0,1,control,14,2017,0.0
4805,2017-10-10,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,-15,-42,27,2017-12-21,2017-09-25,87,3,0,0,1,control,15,2017,0.0
4806,2017-10-11,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,-14,-41,27,2017-12-21,2017-09-25,87,3,0,0,1,control,16,2017,0.0
4807,2017-10-12,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,-13,-40,27,2017-12-21,2017-09-25,87,3,0,0,1,control,17,2017,0.0
4808,2017-10-13,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,-12,-39,27,2017-12-21,2017-09-25,87,3,0,0,1,control,18,2017,0.0
4809,2017-10-14,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,-11,-38,27,2017-12-21,2017-09-25,87,3,0,0,1,control,19,2017,0.0
4810,2017-10-15,8,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,-10,-37,27,2017-12-21,2017-09-25,87,3,0,0,1,control,20,2017,0.006177606177606178
4811,2017-10-16,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,-9,-36,27,2017-12-21,2017-09-25,87,3,0,0,1,control,21,2017,0.0
4812,2017-10-17,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,-8,-35,27,2017-12-21,2017-09-25,87,3,0,0,1,control,22,2017,0.0
4813,2017-10-18,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,-7,-34,27,2017-12-21,2017-09-25,87,3,0,0,1,control,23,2017,0.0
4814,2017-10-19,13,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,-6,-33,27,2017-12-21,2017-09-25,87,3,0,0,1,control,24,2017,0.010038610038610039
4815,2017-10-20,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,-5,-32,27,2017-12-21,2017-09-25,87,3,0,0,1,control,25,2017,0.0
4816,2017-10-21,4,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,-4,-31,27,2017-12-21,2017-09-25,87,3,0,0,1,control,26,2017,0.003088803088803089
4817,2017-10-22,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,-3,-30,27,2017-12-21,2017-09-25,87,3,0,0,1,control,27,2017,0.0
4818,2017-10-23,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,-2,-29,27,2017-12-21,2017-09-25,87,3,0,0,1,control,28,2017,0.0
4819,2017-10-24,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,-1,-28,27,2017-12-21,2017-09-25,87,3,0,0,1,control,29,2017,0.0
4820,2017-10-25,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,0,-27,27,2017-12-21,2017-09-25,87,3,1,0,0,rumor_period,30,2017,0.0
4821,2017-10-26,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,1,-26,27,2017-12-21,2017-09-25,87,3,0,0,1,control,31,2017,0.0
4822,2017-10-27,15,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,2,-25,27,2017-12-21,2017-09-25,87,3,0,0,1,control,32,2017,0.011583011583011582
4823,2017-10-28,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,3,-24,27,2017-12-21,2017-09-25,87,3,0,0,1,control,33,2017,0.0
4824,2017-10-29,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,4,-23,27,2017-12-21,2017-09-25,87,3,0,0,1,control,34,2017,0.0
4825,2017-10-30,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,5,-22,27,2017-12-21,2017-09-25,87,3,0,0,1,control,35,2017,0.0
4826,2017-10-31,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,6,-21,27,2017-12-21,2017-09-25,87,3,0,0,1,control,36,2017,0.0
4827,2017-11-01,9,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,7,-20,27,2017-12-21,2017-09-25,87,3,0,0,1,control,37,2017,0.0069498069498069494
4828,2017-11-02,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,8,-19,27,2017-12-21,2017-09-25,87,3,0,0,1,control,38,2017,0.0
4829,2017-11-03,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,9,-18,27,2017-12-21,2017-09-25,87,3,0,0,1,control,39,2017,0.0
4830,2017-11-04,3,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,10,-17,27,2017-12-21,2017-09-25,87,3,0,0,1,control,40,2017,0.0023166023166023165
4831,2017-11-05,10,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,11,-16,27,2017-12-21,2017-09-25,87,3,0,0,1,control,41,2017,0.007722007722007722
4832,2017-11-06,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,12,-15,27,2017-12-21,2017-09-25,87,3,0,0,1,control,42,2017,0.0
4833,2017-11-07,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,13,-14,27,2017-12-21,2017-09-25,87,3,0,0,1,control,43,2017,0.0
4834,2017-11-08,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,14,-13,27,2017-12-21,2017-09-25,87,3,0,0,1,control,44,2017,0.0
4835,2017-11-09,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,15,-12,27,2017-12-21,2017-09-25,87,3,0,0,1,control,45,2017,0.0
4836,2017-11-10,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,16,-11,27,2017-12-21,2017-09-25,87,3,0,0,1,control,46,2017,0.0
4837,2017-11-11,3,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,17,-10,27,2017-12-21,2017-09-25,87,3,0,0,1,control,47,2017,0.0023166023166023165
4838,2017-11-12,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,18,-9,27,2017-12-21,2017-09-25,87,3,0,0,1,control,48,2017,0.0
4839,2017-11-13,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,19,-8,27,2017-12-21,2017-09-25,87,3,0,0,1,control,49,2017,0.0
4840,2017-11-14,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,20,-7,27,2017-12-21,2017-09-25,87,3,0,0,1,control,50,2017,0.0
4841,2017-11-15,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,21,-6,27,2017-12-21,2017-09-25,87,3,0,0,1,control,51,2017,0.0
4842,2017-11-16,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,22,-5,27,2017-12-21,2017-09-25,87,3,0,0,1,control,52,2017,0.0
4843,2017-11-17,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,23,-4,27,2017-12-21,2017-09-25,87,3,0,0,1,control,53,2017,0.0
4844,2017-11-18,6,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,24,-3,27,2017-12-21,2017-09-25,87,3,0,0,1,control,54,2017,0.004633204633204633
4845,2017-11-19,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,25,-2,27,2017-12-21,2017-09-25,87,3,0,0,1,control,55,2017,0.0
4846,2017-11-20,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,26,-1,27,2017-12-21,2017-09-25,87,3,0,0,1,control,56,2017,0.0
4847,2017-11-21,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,27,0,27,2017-12-21,2017-09-25,87,3,0,1,0,announce_period,57,2017,0.0
4848,2017-11-22,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,28,1,27,2017-12-21,2017-09-25,87,3,0,0,1,control,58,2017,0.0
4849,2017-11-23,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,29,2,27,2017-12-21,2017-09-25,87,3,0,0,1,control,59,2017,0.0
4850,2017-11-24,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,30,3,27,2017-12-21,2017-09-25,87,3,0,0,1,control,60,2017,0.0
4851,2017-11-25,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,31,4,27,2017-12-21,2017-09-25,87,3,0,0,1,control,61,2017,0.0
4852,2017-11-26,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,32,5,27,2017-12-21,2017-09-25,87,3,0,0,1,control,62,2017,0.0
4853,2017-11-27,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,33,6,27,2017-12-21,2017-09-25,87,3,0,0,1,control,63,2017,0.0
4854,2017-11-28,0,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,34,7,27,2017-12-21,2017-09-25,87,3,0,0,1,control,64,2017,0.0
4855,2017-11-29,4,youtube,Net_FCC_2017,net neutrality repeal,Net_FCC_2017,2017-10-25,2017-11-21,net neutrality repeal_Net_FCC_2017,35,8,27,2017-12-21,2017-09-25,87,3,0,0,1,control,65,2017,0.003088803088803089
